;score10_6;score10_8;score35;dist35_10;scorephage;fe;freqAT;host;size10;size35_6;size35_7;size35_9;size35_14;sizephage_23;sizephage_21;sizephage_32;TG;Podo;Sipho;Myo;tp;Bacillus;EColi;Klebsiella;Pectobacterium;Cronobacter;output
NC_028870:138919;-0,058267077;-1,660693921;-1,399861278;1,12805392;-0,688993459;-1,377808001;-1,510569238;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
NC_002166:20162;-0,62866238;-1,208891765;-0,879896233;0,007779682;1,220091148;-1,262957077;-1,38458348;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0
NC_005856:Lp26;1,215431109;1,30005166;-0,539863324;1,501478666;0,109467369;0,660795893;0,631188647;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1
NC_002730:101433;-1,160292927;0,023470482;-0,569799204;0,381204428;-0,244536721;0,534901612;0,631188647;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0
EU236438:A1;0,395833988;-1,035861253;1,941036167;0,381204428;-0,076890765;-0,902943605;-1,132611964;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1
NC_003298:54742;-0,019502386;-0,053432007;-0,829269623;0,007779682;-0,432975983;-0,568329856;-0,502683174;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
NC_009935:239451;-0,670196011;-2,181708153;-1,474182091;1,501478666;0,723651155;-2,1674081;-2,266483786;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_000902:82372;-1,298738384;-1,395380336;0,943013805;0,007779682;-0,817651956;-0,252489817;-0,250711658;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0
NC_000866:71020;-1,218440029;0,075379654;0,274126564;1,12805392;0,311192038;0,582388051;0,757174405;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
KP025626:P5;-1,331965296;0,075379654;-0,182415623;1,501478666;2,45228245;-0,766005965;-0,75465469;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
KU574722:Porf_206;1,849511427;1,605739056;0,366142717;1,501478666;-0,586326559;1,303519331;1,261117437;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1
NC_028816:A1;0,553661857;0,965525907;1,941036167;0,381204428;-0,655299006;-0,136534557;-0,250711658;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1
NC_005856:p3RlfB;0,553661857;-0,557143254;0,921779308;-0,365645064;-0,77736495;0,348268861;0,379217131;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1
NC_012418:261359;-1,226746749;-1,929852627;-0,744250344;0,007779682;0,26749823;-1,879176456;-1,762540754;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_009936:A2;0,395833988;0,461814625;0,946552803;0,381204428;-0,501853777;-0,294454577;-0,376697416;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1
NC_003525:109622;-1,204595464;-0,109186299;-0,430151673;0,007779682;0,241506602;-0,816805412;-0,75465469;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0
NC_009935:237337;-0,639738006;-0,082270433;0,05824226;0,007779682;0,080358548;-1,959792969;-2,01451227;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
AY543070:280328;-0,202250348;0,492575634;0,029929514;0,007779682;-0,287239527;0,95896656;1,009145921;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
NC_003298:56465;-0,019502386;-1,120453903;-1,401133533;-1,112494556;-0,799570407;-0,562808177;-0,502683174;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0
NC_019401:226292;0,459518904;0,069611973;-0,178876541;0,007779682;-0,254403098;1,045104753;0,883160163;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
NC_019401:230245;-1,251666941;1,13471139;-0,787599373;0,381204428;-0,106781129;0,365938234;0,253231374;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
NC_005856:p2Ref;1,849511427;1,157782112;-0,661015213;-1,112494556;-0,323346971;1,117990916;1,261117437;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;0;1
KU574722:167392;0,478901315;1,127021057;-0,217806536;-0,365645064;-0,5928012;0,584596723;0,505202889;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
NC_028870:142331;-1,595011646;-1,341548558;0,065320426;-0,365645064;-0,121076521;-0,839996464;-0,75465469;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
NC_019401:212088;-0,318544553;0,317622471;-0,167476217;0,381204428;-0,527845404;0,701656318;0,757174405;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
NC_000924:15622;-0,877864198;-0,739786659;-0,639881765;-1,485919302;-0,305617035;-0,313228286;-0,376697416;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0
KU574722:177600;-0,340695806;1,301974266;0,121945751;0,007779682;-0,950225586;0,674047923;0,505202889;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
NC_000866:PtRNAsc1;1,298498436;1,380799281;1,748928845;-1,485919302;-0,758714815;1,463648023;1,513088953;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1
NC_019401:232919;-0,099800741;0,780959943;0,093633088;1,874903412;-0,523794917;0,713804012;0,505202889;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
KU574722:Porf_201;1,068678997;1,434630968;0,08301584;-0,73906981;-0,266629609;1,122408259;1,009145921;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1
NC_019401:Porf017;1,124057128;1,121253422;1,941036167;0,381204428;-0,71809767;0,439928733;0,379217131;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1
AY543070:281708;0,61180896;0,923229491;-0,918545563;-0,365645064;-0,824149886;0,128506036;0,127245616;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
NC_001825:PPR;1,431406081;0,411828014;-0,639881765;-1,859344048;0,364815063;0,685091281;0,757174405;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
NC_001825:104227;-0,279779829;0,077302214;-0,118712049;0,381204428;0,119681267;0,029115813;0,127245616;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
EU622808:C2;1,124057128;1,121253422;0,543097026;0,381204428;-0,171415101;1,686723855;1,513088953;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1
NC_004914:119251;-1,243360221;1,549984764;-0,389307256;-1,112494556;-0,479109083;-0,936073679;-1,006626206;1;0;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0
NC_009935:239975;-0,16902347;-0,816689159;-2,270476502;0,754629174;-0,076890765;-1,605301176;-1,636554996;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_011048:A2a;1,849511427;0,069611973;-0,274431861;1,874903412;-0,601921517;1,290267301;1,135131679;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
NC_004913:pAQ;0,636729053;1,955645291;-0,227825835;-1,859344048;-0,464271315;1,540951529;1,765060469;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1
KU574722:159439;1,431406081;-0,109186299;-0,431069641;-1,485919302;0,438865885;0,989887963;0,757174405;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
AY543070:273981;0,88039309;0,934764852;0,659886843;0,007779682;-0,384630435;1,155538333;1,135131679;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
KU574722:Porf_193;1,029914174;1,301974266;1,623040248;0,007779682;-0,149710544;1,58291629;1,513088953;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1
NC_011976:300911;-0,839099469;0,286861462;0,921779308;-0,73906981;-0,513549995;-0,180707989;0,001259858;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
NC_009935:237311;-0,996927294;-1,760667144;-1,219367886;1,874903412;0,15943743;-2,00175773;-1,888526512;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
NC_004831:49012;-0,382229469;-0,735941538;-1,591981649;-1,112494556;-0,393943618;0,274278362;0,127245616;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
NC_002730:100249;-1,071687835;-1,70106764;0,284743728;-0,365645064;-0,236739242;-0,177394982;-0,250711658;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0
NC_011048:11240;0,038644717;0,780959943;0,643616727;-1,485919302;-0,394751981;0,767916466;0,757174405;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
NC_000866:64496;-0,31300674;0,621387307;0,723484745;0,007779682;-0,145768561;0,38802495;0,505202889;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
NC_000866:72686;1,068678997;0,765579461;-0,274431861;-0,365645064;-0,824801762;0,735890728;0,757174405;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
NC_003525:113036;-1,057843286;-1,372309613;-1,728996284;-0,73906981;0,197320857;-1,613031527;-1,636554996;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0
NC_005856:30617;1,187742044;0,088837599;-1,523729292;0,007779682;-0,626613565;1,229528832;1,135131679;1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0
NC_009936:243601;-0,966469289;-1,260800937;-0,798332747;-1,112494556;-0,122376104;-1,82285533;-1,636554996;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_000866:P106.0;1,849511427;0,771347096;0,744824999;1,501478666;-0,361649134;2,384664083;2,269003501;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
NC_011085:191835;-0,279779829;-0,987797202;-1,63348456;0,007779682;-0,674446005;-1,003438163;-0,880640448;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
KU574722:Porf_224;-0,600973282;2,359383396;0,498840327;-1,485919302;-0,691047649;1,059461118;1,009145921;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
NC_027375:250319;-1,658696562;-1,120453903;-0,893756801;-1,112494556;-0,371895669;-1,837211695;-1,636554996;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_019401:226716;-0,304699988;0,192655919;0,594567605;0,007779682;-0,475588404;0,708282333;0,631188647;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
NC_004831:50672;1,240351333;-1,54726273;0,220424162;-1,112494556;-0,385907172;-0,034935663;0,127245616;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
NC_005856:32582;1,068678997;-1,16275032;-0,676075898;-1,112494556;-0,471963409;-0,345254024;-0,250711658;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0
NC_019401:219646;0,2020104;1,301974266;0,723590502;0,007779682;-0,272277435;1,218485474;1,135131679;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
NC_000924:11699;-1,248898034;0,317622471;0,223208387;-1,859344048;-0,106781129;-0,284515555;-0,376697416;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0
NC_000866:P26(a);-0,512368175;2,540104149;0,295361061;1,874903412;-0,023313435;1,854582897;1,765060469;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
NC_004831:49720;-0,061035983;-0,659039038;-1,240602399;1,12805392;0,261399254;-0,296663249;-0,250711658;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
NC_028870:139189;-1,395650178;-0,816689159;-0,582332402;1,874903412;-0,222443848;-1,392164366;-1,510569238;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
NC_001825:PL2;1,068678997;-1,0243258;1,279226924;0,754629174;-0,587626139;0,949027538;1,009145921;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1
NC_005856:33647;-0,708960735;0,517568917;1,167532781;0,007779682;-0,525071654;-0,286724226;-0,250711658;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0
KU574722:164651;0,573044137;-0,701335408;1,485528704;0,007779682;-0,730626535;-0,131012878;-0,1247259;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
NC_001895:41911;-2,010348085;-1,237730214;1,941036167;1,12805392;-0,603221128;-1,420877097;-1,38458348;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
NC_004167:9081;-0,722805284;-0,309132757;-0,019617646;1,12805392;-0,890218843;0,057828544;-0,1247259;1;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0
NC_001271:123904;-0,941549105;-1,055086856;-0,476159749;1,12805392;0,48919668;-0,544034469;-0,502683174;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
NC_011048:10247;-0,155178937;-0,074580181;-0,548004451;-1,859344048;-0,830647816;0,18261849;0,001259858;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
NC_000866:66770;0,060796035;0,461814625;-0,391221677;0,381204428;-0,56693357;0,625457148;0,757174405;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
NC_000866:P54.0;0,689338343;0,063844293;1,941036023;0,381204428;-0,496655457;0,735890728;0,631188647;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1
NC_001317:290609;-1,520251104;0,244565137;1,583588382;-0,365645064;0,793828528;-0,339732345;-0,1247259;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0
NC_027375:251568;-2,126642291;-1,008945319;-0,776905807;0,007779682;-0,740976714;-1,640639922;-1,888526512;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_019401:206173;0,636729053;-0,118799112;1,941036167;-0,73906981;0,238417953;0,572449029;0,631188647;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
NC_005856:37454;-1,500868758;-0,472550536;0,497088865;0,381204428;0,709355808;-0,42255753;-0,502683174;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0
KU574722:156644;0,343224698;-0,116876551;-0,64303752;0,007779682;-0,679556984;-0,205003377;-0,1247259;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
NC_004913:85592;-1,185213118;-0,280294325;0,723590502;0,007779682;-0,123675684;-0,695328474;-0,502683174;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0
NC_011043:186504;-1,514713291;-1,008945319;-0,575254236;0,007779682;-0,473262989;-1,317069531;-1,510569238;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
NC_005856:pPacB;0,24908181;0,192655919;0,327212722;1,501478666;-0,326410328;-0,322062972;-0,376697416;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1
AY543070:282896;0,127249858;1,611506691;-0,174926814;-1,859344048;-0,315686547;1,046209089;1,009145921;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
NC_000866:PnrdBin;1,849511427;0,411828014;0,607422594;-1,485919302;-0,061295792;0,866202353;0,883160163;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1
NC_013649:128071;-1,099376917;-1,291561992;-0,539863324;0,754629174;-0,19589438;-1,447381156;-1,38458348;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0
NC_019401:229908;0,060796035;0,95206794;0,323673724;1,501478666;-0,587626139;1,077130491;1,009145921;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
NC_019401:201937;0,459518904;-0,495621281;0,295361061;1,501478666;-0,435699955;0,790003182;0,757174405;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
NC_019401:220495;-1,661465468;-0,520614587;1,321695918;-0,73906981;0,480629509;0,171575132;0,253231374;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
KU574722:172949;-0,227170572;-1,149292352;-0,40601221;-1,112494556;0,604089748;0,233417937;0,253231374;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
NC_001978:Ep_d;-2,065726216;-0,926275183;0,327212722;1,501478666;3,98819874;-1,478302559;-1,762540754;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
KU574722:168019;0,321073446;0,436821342;0,405489095;0,007779682;-0,752830657;0,915897464;1,009145921;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
KU574722:163984;0,636729053;0,142669331;0,18564941;0,381204428;-1,163506337;0,940192852;1,009145921;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
NC_001978:108971;-1,243360221;-1,758744538;-1,435252138;0,007779682;-0,04570082;-2,274528673;-2,140498028;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
NC_019401:233484;0,459518904;1,090492459;-0,480494441;0,007779682;-0,476555578;1,289162966;1,135131679;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0
NC_011040:197447;-0,451452198;-0,689800047;-1,246642547;0,007779682;-0,291321642;-0,824535763;-1,006626206;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0
NC_001416:PL2;0,769636698;1,430785939;-1,366547968;-1,485919302;-0,470171892;0,954549217;1,009145921;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1
AY543070:274948;0,88039309;0,786727577;-1,496557594;-1,112494556;-0,617516475;-0,381697106;-0,376697416;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0
EU236438:265671;-1,448259468;-2,054819087;-1,72929921;-1,112494556;1,039449334;-2,241398599;-2,01451227;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
KU574722:Porf_329;1,849511427;0,771347096;1,368070859;0,007779682;-0,566125187;1,275910936;1,387103195;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1
NC_001317:289599;-1,315351856;-1,16275032;0,170103519;0,007779682;-0,008012966;-0,865396188;-1,006626206;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0
NC_013649:128666;-0,936011292;-0,720561056;-0,411580528;-1,112494556;0,212915815;-0,64894637;-0,628668932;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0
KU574722:157517;1,298498436;0,206113887;-0,701133329;-1,859344048;0,011158502;0,998722649;1,135131679;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
NC_001271:125461;-1,470410786;-0,005367944;1,134124445;1,501478666;-0,35370152;-0,410409836;-0,628668932;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_000929:pGEM;1,431406081;0,802108151;-1,319217221;-1,485919302;-0,283524163;0,466432792;0,505202889;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1
NC_000902:80663;0,060796035;0,794417818;0,047385775;0,381204428;-0,183156748;-0,441331239;-0,376697416;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
NC_000866:72057;0,489976941;1,261600456;-0,932701895;0,007779682;0,035416532;0,788898847;0,757174405;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
NC_023567:130596;-0,728343106;-1,214659491;-0,122251131;1,874903412;-0,338106562;-1,23314001;-1,258597722;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
NC_019401:224557;0,058027129;-1,518424281;0,327212722;0,381204428;0,609288068;-0,296663249;0,001259858;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
NC_000866:P16.0;1,187742044;1,469237143;-0,622983685;0,381204428;-0,106781129;0,812089898;0,883160163;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1
NC_000929:29593;-1,104914763;-1,318477835;0,359064552;1,12805392;0,197320857;-1,165775526;-1,006626206;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0
NC_009936:241944;0,578582082;-0,211082092;0,235196569;-0,73906981;0,394857178;-1,532415013;-1,510569238;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_003298:54469;-1,140910581;-1,395380336;-0,304987966;0,381204428;-0,505752516;-0,837787793;-1,006626206;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
NC_025418:145404;-1,096608011;-0,86475321;0,235196569;-0,365645064;0,800326459;-1,056446282;-1,006626206;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
NC_000924:11758;1,187742044;-0,516769467;-0,759286669;1,874903412;0,084608008;-0,700850153;-0,502683174;1;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0
AY543070:275771;0,060796035;-0,014980768;-0,893756801;-1,112494556;-0,666789611;-0,484400335;-0,502683174;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0
NC_012418:259569;-0,301931081;-0,732096418;-1,64051913;-0,73906981;-0,482360048;-1,647265937;-1,636554996;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_003298:52964;1,849511427;-0,739786659;-0,96962771;0,007779682;-0,712385896;0,030220149;-0,250711658;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
NC_000929:pI;-0,382229469;-0,987797202;1,58684954;0,007779682;-0,054797887;-0,461209283;-0,376697416;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1
NC_000866:61784;-0,437607633;0,231107169;1,491572061;-0,365645064;-0,743965339;0,582388051;0,631188647;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
NC_003525:pR;0,761330044;-0,116876551;0,659886843;0,007779682;-0,105024697;0,633187498;0,757174405;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1
NC_001317:290114;0,218623839;-0,451402351;-1,542593022;0,381204428;-0,611018607;-0,879752553;-0,880640448;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0
NC_028870:142209;-0,720036378;-0,687877487;-0,56087718;0,007779682;-0,04570082;-1,498180603;-1,636554996;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0
NC_004167:9331;-1,185213118;-2,018290489;0,327212722;0,754629174;0,975769891;-1,94654094;-1,762540754;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0
EU622808:A3;1,849511427;1,090492459;-0,74866942;0,381204428;-0,582524892;0,804359548;0,883160163;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1
NC_019401:205959;-1,392881272;0,333002953;0,978404633;-0,365645064;0,632680505;0,18261849;0,127245616;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
NC_000866:P46;1,068678997;1,261600456;0,568444368;-1,112494556;-0,747474582;1,360944793;1,261117437;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1
NC_000866:67812;0,058027129;0,417595694;0,029929514;0,007779682;-0,488046244;1,392970531;1,639074711;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
NC_001416:23155;0,060796035;0,794417818;-0,995446453;0,007779682;-0,123675684;-0,271263525;-0,250711658;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0
NC_000866:P46.7;1,849511427;0,461814625;1,941036023;0,381204428;-0,975760331;-0,199481698;-0,250711658;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
NC_000866:p5R';1,849511427;1,430785939;0,497088865;0,381204428;-0,807255317;0,741412407;0,757174405;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1
KU574722:170713;0,154938923;0,075379654;0,415689876;-0,73906981;-0,062595374;-0,044874685;0,127245616;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
KU574722:152178;-0,814179287;0,536794565;-1,587432846;0,381204428;0,812950234;-0,238133451;-0,376697416;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
NC_000866:63118;0,085716194;-0,111108871;1,491572061;0,007779682;-0,686394299;0,92473215;0,883160163;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
NC_004914:118382;-2,215247299;-0,44371211;0,8106664;-1,112494556;-0,46676509;-0,70416316;-0,75465469;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0
NC_028816:136176;-0,822486015;-1,001255078;-1,126498431;-1,112494556;0,197320857;-0,674346094;-0,75465469;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0
NC_000866:P59.7;0,478901315;1,611506691;-0,148915535;0,007779682;-0,67189656;1,351005771;1,387103195;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
NC_009935:239926;-0,695116194;-0,816689159;0,528940695;1,501478666;0,402654657;-1,351303941;-1,258597722;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_003525:113336;0,035875811;0,780959943;0,323673724;-0,365645064;-0,035061289;-0,061439722;-0,250711658;1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0
NC_003298:56315;0,395833988;-0,286062011;-1,067031823;0,007779682;0,021877393;-0,259115831;-0,502683174;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
NC_023567:132051;-0,407149628;0,542562246;-1,210634915;-1,112494556;-0,435699955;-1,025524879;-1,006626206;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
NC_000866:66943;1,068678997;0,780959943;-0,610645064;0,007779682;-0,435699955;0,986574955;1,009145921;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
KU574722:184215;0,573044137;0,492575634;-0,476159749;0,007779682;-0,266629609;0,899332427;1,009145921;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
NC_002730:99988;1,068678997;2,359383396;-0,269588286;-1,485919302;-0,885111894;1,538742857;1,639074711;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0
NC_000866:PI-TevII;0,478901315;2,540104149;0,150519433;0,007779682;-0,696271838;0,418946352;0,505202889;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
KU574722:169275;-0,996927294;0,411828014;0,093633088;0,754629174;-0,755282389;0,191453177;0,253231374;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
EU236438:262712;-0,407149628;-1,001255078;-0,400443892;-1,112494556;-0,166561861;-0,918404306;-0,880640448;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
NC_019401:217639;0,434598679;-0,858985484;0,274126564;0,007779682;-0,394751981;0,47747615;0,757174405;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
