;score10_6;score10_8;score35;dist35_10;scorephage;fe;freqAT;host;size10;size35_6;sizephage_23;sizephage_21;TG;Podo;Myo;tp;EColi;Pectobacterium;Cronobacter;output
NC_000929:26959;-0,817671784;0,483828542;0,390834389;0,017383613;-0,660671843;-0,118157776;-0,054500058;1;1;0;0;0;0;0;1;1;1;0;0;0
NC_011040:200897;-0,638972452;-0,675108509;0,377609032;-1,496291537;-0,117509454;-0,089953201;-0,182735489;1;1;0;0;1;0;1;0;0;1;0;0;0
NC_011976:300912;-0,786470313;1,526675144;1,02882249;-0,739453962;-0,718161596;-0,420510813;-0,182735489;1;0;1;0;1;0;1;0;1;0;0;0;0
NC_002371:45771;-0,18229638;0,928514103;-1,089653537;-1,874710325;-0,124746229;-1,203469796;-1,080383503;1;0;0;0;1;0;1;0;1;1;0;0;0
NC_000929:29027;-1,175070458;-1,912750981;-0,682388762;1,909477551;-0,118956808;-1,781099478;-1,593325226;1;1;1;0;1;0;0;1;1;1;0;0;0
NC_001604:A1;0,518318411;-0,230422972;1,714039773;-0,739453962;0,373206426;0,196605274;-0,054500058;1;1;1;1;0;0;1;0;0;1;0;0;1
NC_021190:285218;-0,551041024;1,07215137;0,021149866;0,395802401;1,759709474;-0,358460749;-0,310970919;0;0;1;0;1;0;0;0;1;1;0;0;0
KU574722:Porf_44;1,224606325;0,85177627;0,607432122;0,017383613;-0,124746229;1,351864638;1,48432511;1;1;1;0;1;1;0;1;0;0;1;0;1
EU438902:291676;0,725382724;0,350029347;0,823514242;0,017383613;-0,713136314;1,333813711;1,356089679;1;1;0;1;0;0;1;0;0;0;0;0;0
NC_009936:P2;-1,038918579;-1,084376533;-0,612908806;0,017383613;0,717733596;-1,335467204;-1,336854365;0;1;0;0;0;0;1;0;0;0;0;0;1
NC_005856:35131;0,600576959;-1,107988225;-0,136413413;0,017383613;-0,390587197;-0,387793506;-0,43920635;1;1;1;0;0;0;0;1;1;1;0;0;0
NC_004777:phi1.1A;-0,335467227;1,215788731;0,039471255;1,531058763;4,090090969;0,291372643;0,330206234;0;0;1;1;0;0;1;0;0;0;0;0;1
NC_001895:42658;-0,582242499;-0,879742545;-1,475051067;-1,11787275;0,00350865;-1,46295188;-1,465089795;0;1;0;1;0;0;0;1;1;0;0;0;0
NC_001609:pLE;1,128165372;-0,773490261;1,072793613;0,774221188;0,979585313;-0,534457293;-0,182735489;1;1;1;0;1;0;0;1;1;1;0;0;1
NC_000866:P18(w);0,541010503;1,802143973;-0,173056103;-0,739453962;-0,134417063;1,42858108;1,227854249;1;0;1;1;0;0;0;1;0;1;0;0;1
NC_023567:A1;0,640287884;1,050507452;2,084130498;0,395802401;0,169066752;0,060095134;-0,054500058;1;1;1;0;1;0;1;0;0;0;0;0;1
NC_000866:67900;0,132554866;0,845873417;0,022652295;0,017383613;0,108730324;0,724594905;0,586677095;1;1;0;1;0;0;0;1;0;1;0;0;0
NC_023567:130628;-0,267391287;-0,70068774;-0,425890324;1,152639976;0,584457514;-0,375383494;-0,567441781;0;1;1;0;1;0;1;0;0;0;0;0;0
KP025626:P12;-0,389360693;0,473990376;0,515975639;-1,11787275;2,380949872;-0,172310559;-0,43920635;0;1;0;1;0;0;1;0;0;0;0;0;1
NC_001825:PL5;-0,108547451;0,259518129;0,039471255;1,152639976;-0,582320163;-0,050466797;-0,310970919;1;1;1;1;0;0;1;0;0;0;0;0;1
AY543070:280279;0,05313288;0,133589513;-0,908720586;0,395802401;-0,039352307;0,663673025;0,714912526;1;1;0;0;1;0;0;0;0;1;0;0;0
NC_002730:99197;0,77927619;-0,51179477;-1,141541015;-1,496291537;0,221171519;-0,073030457;-0,310970919;1;1;0;0;1;0;1;0;1;1;0;0;0
NC_025418:147137;-0,321284753;-0,822681136;-1,236668044;-1,496291537;-0,689214532;-1,458439148;-1,336854365;1;1;0;0;1;0;1;0;0;0;0;0;0
NC_011048:A1.IV;0,489953464;1,036733973;0,022652295;0,395802401;-0,428753367;0,812593177;0,586677095;1;1;0;1;0;0;1;0;0;0;0;0;1
NC_028870:141857;0,328273133;1,300397097;-1,234077372;-1,11787275;0,425248525;-0,621327382;-0,823912642;1;0;0;0;1;0;1;0;0;0;0;0;0
NC_000866:P16.8.REV;1,967768738;0,338223548;-0,631089075;1,909477551;-0,0306173;1,389094676;1,48432511;1;1;1;1;0;0;0;1;0;1;0;0;1
NC_001604:A3;0,54384693;0,592048459;2,084130498;0,395802401;-0,105978773;0,069120598;0,201970803;1;1;1;1;0;0;1;0;0;1;0;0;1
NC_005856:31901;-0,517003071;-1,127664556;-0,872989699;0,017383613;0,50051096;-1,995454243;-1,849796087;0;1;0;0;1;0;0;1;1;1;0;0;0
EU622808:4038;1,28984577;0,338223548;-0,711702844;-0,361035175;1,214979823;0,000301436;-0,182735489;1;1;1;1;0;0;1;0;0;0;0;0;0
NC_001416:22063;-0,457436633;-1,645152591;-0,62009625;0,774221188;-0,443164215;-1,335467204;-1,336854365;1;1;1;0;1;0;0;0;1;1;0;0;0
NC_021190:287446;-1,024736089;-2,259054603;-0,587117908;-0,361035175;0,122751399;-1,661512083;-1,336854365;0;1;1;0;1;0;0;0;1;1;0;0;0
NC_000866:67635;1,967768738;0,534987051;-0,714910653;-1,496291537;-0,504114835;0,920898742;0,843147957;1;1;0;1;0;0;0;1;0;1;0;0;0
EU056923:267567;-0,41772564;-0,773490261;-1,091902899;-1,11787275;0,416564372;-1,258750762;-1,465089795;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_004914:119957;-0,003597013;-0,970253716;-1,118436139;1,152639976;-0,223496556;-1,325313557;-1,336854365;1;1;1;0;0;0;1;0;1;1;0;0;0
NC_019401:212706;0,974994525;0,039143028;-0,357463596;-1,11787275;-0,079089553;0,853207764;0,971383387;1;1;0;0;0;0;0;1;0;0;0;1;0
NC_004777:196537;-0,587915505;-1,326395645;-0,609955525;-1,11787275;0,369170534;-0,09333775;-0,310970919;0;1;0;0;0;0;1;0;0;0;0;0;0
NC_005856:30946;1,403305692;-0,47047445;0,010157085;1,152639976;-1,079303052;0,56326474;0,458441665;1;1;1;0;0;0;0;1;1;1;0;0;0
AY543070:281734;0,699854339;0,253615229;-0,925343199;-1,874710325;-0,900528304;0,570033838;0,458441665;1;1;0;0;1;0;0;0;0;1;0;0;0
NC_028816:136039;-2,352216893;-1,605799834;0,924363577;0,017383613;-0,088249707;-1,477618258;-1,336854365;1;1;0;0;0;0;1;0;0;0;0;0;0
NC_001416:23761;0,489953464;-1,007638793;-1,030332954;0,017383613;-0,884607385;0,71895399;0,714912526;1;1;0;0;1;0;0;0;1;1;0;0;0
NC_011976:PL;1,224606325;0,822261726;0,75766688;0,017383613;-0,491317616;1,171355363;1,099618818;1;1;1;1;0;0;1;0;1;0;0;0;1
NC_004167:6496;-0,162440917;0,147362945;1,248678281;0,395802401;0,189329714;0,795670432;0,971383387;1;1;1;0;1;0;0;0;1;0;0;0;0
NC_004679:PR1;1,224606325;0,611724838;2,084130498;0,774221188;0,883673741;1,622628552;1,869031402;1;1;1;1;0;1;1;0;0;0;0;0;1
NC_005856:pRepL;-0,582242499;-1,084376533;-0,484518489;1,531058763;-0,007510507;-0,861630355;-0,823912642;1;1;1;0;1;0;0;1;1;1;0;0;1
KU574722:161968;0,699854339;0,85177627;-1,12576466;0,774221188;0,033368857;0,650134829;0,586677095;1;1;1;1;0;0;0;1;0;0;1;0;0
NC_001317:290330;0,424714019;-0,822681136;-0,745582008;0,395802401;0,00406833;-0,122670508;-0,310970919;1;1;0;0;1;0;0;0;1;1;0;0;0
NC_004665:91348;-0,431908147;-1,930459726;-1,376251853;-1,11787275;-0,635834548;-1,359159046;-1,336854365;1;1;0;0;0;1;1;0;0;0;0;0;0
NC_004777:phi17;0,541010503;1,209885878;-0,425890324;-0,361035175;4,475429956;0,469625553;0,201970803;0;1;1;1;0;0;1;0;0;0;0;0;1
NC_000929:29902;0,135391361;1,300397097;0,494271076;0,017383613;-0,488492431;0,03978784;0,073735373;1;1;0;0;0;0;0;1;1;1;0;0;0
NC_003298:A2;0,739565265;-0,019886025;2,084130498;0,774221188;-0,069008992;0,329730865;0,330206234;1;1;1;1;0;0;1;0;0;1;0;0;1
NC_019401:224138;0,739565265;0,09226917;-0,004499956;0,017383613;-0,73842454;0,892694168;0,714912526;1;1;1;0;1;0;0;1;0;0;0;1;0
NC_000866:P32;1,403305692;0,133589513;1,282757043;-1,11787275;-0,75434546;1,393607408;1,227854249;1;1;0;0;1;1;0;1;0;1;0;0;1
NC_011040:199838;0,328273133;-1,259496118;-0,949728426;-1,11787275;-0,61974151;-0,746555692;-0,823912642;1;1;0;0;1;0;1;0;0;1;0;0;0
NC_002649:A2b;1,403305692;0,497601974;-0,175857398;-1,11787275;-0,026351556;1,230020877;1,612560541;1;1;0;1;0;1;1;0;0;0;0;0;1
NC_001825:103349;0,796295158;0,141460046;-0,891251773;0,017383613;-0,152245965;0,91977056;0,843147957;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_003525:114119;0,424714019;1,036733973;-0,689717283;-0,361035175;0,347611988;0,634340267;0,714912526;1;0;1;1;0;0;1;0;1;1;0;0;0
NC_004914:118370;0,489953464;-1,318525112;-0,929483655;0,017383613;-0,28106052;-0,630352846;-0,567441781;1;1;0;0;1;0;1;0;1;1;0;0;0
NC_025418:A1;0,640287884;1,223659357;2,084130498;0,395802401;-0,66905697;0,247373508;0,201970803;1;1;1;1;0;0;1;0;0;0;0;0;1
NC_001978:106715;-0,375178186;-0,612144155;-1,22103552;1,152639976;0,261217104;-1,909712337;-1,721560657;0;1;1;0;0;0;0;0;1;0;0;0;0
NC_003298:53918;-0,003597013;-0,645593965;-1,144085983;0,017383613;-0,127640935;-1,219264358;-1,080383503;1;1;1;0;1;0;1;0;0;1;0;0;0
NC_002371:44243;1,28984577;0,883258494;-0,260998437;-0,361035175;0,144461731;1,416171068;1,227854249;1;1;1;0;1;0;1;0;1;1;0;0;0
EU056923:268201;-1,484248647;-1,084376533;-0,524825439;-0,739453962;0,135777595;-0,866143087;-0,823912642;0;1;1;0;1;0;1;0;0;0;0;0;0
NC_005856:33556;-0,108547451;1,04263692;-0,172974763;-1,496291537;-1,07145878;1,100279835;1,099618818;1;1;0;1;0;0;0;1;1;1;0;0;0
NC_000866:Pcd;0,067315421;0,403155489;1,618768831;-0,739453962;-0,899080917;1,190534473;1,227854249;1;1;1;0;1;0;0;1;0;1;0;0;1
NC_004914:117652;-0,551041024;0,336255915;-0,943211543;0,017383613;0,125793308;-0,456612668;-0,310970919;1;0;0;1;0;0;1;0;1;1;0;0;0
KU574722:150596;0,861534603;1,353523239;-0,850944866;0,774221188;-0,615024201;0,672698488;0,843147957;1;0;1;1;0;0;0;1;0;0;1;0;0
NC_002166:pR;0,974994525;-0,08875325;1,714039773;0,774221188;-0,144810146;1,12848441;0,971383387;1;1;1;0;0;0;0;0;1;1;0;0;1
AY543070:PH207;1,967768738;1,247270955;0,977522671;0,395802401;0,523929395;1,387966493;1,612560541;1;1;1;1;0;0;0;0;0;1;0;0;1
NC_019401:225396;0,665816403;0,304773738;-0,671395938;-0,361035175;-0,382375346;0,56326474;0,843147957;1;1;1;0;1;0;0;1;0;0;0;1;0
NC_001825:104918;0,810477699;-0,224520066;0,607432122;0,395802401;-0,425795976;-0,263693379;-0,182735489;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_011085:190381;-0,41772564;-1,113891077;-1,069475076;-1,11787275;-0,378883519;-0,70030019;-0,823912642;1;1;0;0;0;0;1;0;0;0;0;0;0
NC_000866:Ptk.-1;0,56370246;2,662000457;-1,256846509;-1,11787275;-0,032039214;1,400376506;1,356089679;1;0;0;1;0;0;0;1;0;1;0;0;1
KU574722:179357;0,135391361;1,223659357;-0,173056103;0,017383613;0,383275214;0,462856455;0,458441665;1;0;1;0;1;0;0;1;0;0;1;0;0
KU574722:154668;-0,108547451;-0,757749148;0,930843795;0,395802401;-0,103134938;0,513624689;0,586677095;1;1;0;1;0;1;0;1;0;0;1;0;0
NC_004165:692;0,861534603;0,800617808;0,504832659;0,017383613;-0,211587498;0,316192669;0,330206234;1;1;1;0;1;0;1;0;0;0;0;0;0
KU574722:Porf_239;1,224606325;2,477042847;-0,766666792;0,017383613;-0,567636727;0,478651017;0,458441665;1;0;1;0;1;0;0;1;0;0;1;0;1
NC_004831:pC3;0,05313288;0,655012767;1,39891304;0,395802401;-0,366279559;0,659160293;0,458441665;1;1;1;0;0;0;1;0;0;0;0;0;1
NC_019401:217441;-0,18229638;0,615660104;0,369254942;-0,739453962;-1,035132254;0,258655337;0,073735373;1;1;1;0;1;0;0;1;0;0;0;1;0
AY543070:P31A;1,967768738;1,394843582;0,317955298;0,395802401;-0,383252111;1,172483546;1,227854249;1;1;1;1;0;0;0;0;0;1;0;0;1
NC_000866:73263;0,135391361;1,526675144;0,680717327;-0,361035175;-0,767805424;1,417299251;1,48432511;1;0;1;0;0;0;0;1;0;1;0;0;0
NC_028816:A3;0,061642432;0,483828542;2,084130498;0,395802401;-0,405532997;0,368089086;0,330206234;1;1;1;0;1;0;1;0;0;0;0;0;1
NC_003525:113553;-0,431908147;-0,732169918;0,823514242;0,395802401;-0,373691227;-1,414440012;-1,208618934;1;1;0;0;1;0;1;0;1;1;0;0;0
NC_001604:75090;0,739565265;0,086366271;-0,336252541;0,017383613;-0,660267399;-0,455484485;-0,43920635;1;1;0;0;1;0;1;0;0;1;0;0;0
KU574722:152223;-0,18229638;0,208359643;1,089620581;-1,496291537;-0,048036435;0,731364003;0,586677095;1;1;0;0;1;0;0;1;0;0;1;0;0
NC_019401:222432;0,382166667;0,381511525;-0,719031365;-0,361035175;-0,108825327;0,621930255;0,458441665;1;1;1;0;1;0;0;1;0;0;0;1;0
NC_000924:16718;-1,314058832;-2,41253027;-0,484518489;0,395802401;0,365871833;-1,88037958;-2,106266949;0;1;1;0;0;0;1;0;1;1;0;0;0
NC_001825:PE5;1,967768738;1,444034458;2,084130498;0,395802401;-0,443164215;1,307865502;1,48432511;1;1;1;0;1;1;1;0;0;0;0;0;1
KP025626:248420;-0,134075903;-1,355910189;-0,908720586;0,017383613;0,111172565;-1,456182782;-1,465089795;1;1;0;0;1;0;1;0;0;0;0;0;0
NC_010326:253794;-0,403543166;-1,058797349;-0,752129984;-1,11787275;-0,773161086;-1,119984256;-1,208618934;1;1;0;0;1;0;1;0;0;0;0;0;0
AY543070:271855;1,343739236;0,133589513;-0,601774949;1,152639976;1,315371528;0,608392059;0,330206234;1;1;1;0;1;0;0;0;0;1;0;0;0
NC_000929:30003;-1,013390111;0,755362198;-1,553758168;-1,496291537;0,936164648;-1,640076607;-1,593325226;0;0;0;0;1;0;0;1;1;1;0;0;0
NC_000924:14734;-1,183579942;0,572372128;0,792449476;0,395802401;0,569430618;0,15711887;0,201970803;1;1;0;1;0;0;1;0;1;1;0;0;0
NC_002166:20473;0,013421955;0,796682541;-0,206034446;0,017383613;-0,304218188;-0,861630355;-0,695677211;1;1;1;0;1;0;0;0;1;1;0;0;0
NC_019401:208525;1,128165372;0,802585394;-0,601774949;0,774221188;-0,687767144;1,34509554;1,356089679;1;1;1;0;1;0;0;1;0;0;0;1;0
NC_009935:240511;-0,684356408;-2,050485395;-0,956215608;0,017383613;-0,172508927;-1,723562147;-1,721560657;1;1;0;0;1;0;1;0;0;0;0;0;0
NC_000866:Psoc(w1);1,28984577;1,566027807;-0,57057882;0,395802401;-0,058167916;0,903975998;0,971383387;1;1;0;0;1;0;0;1;0;1;0;0;1
NC_004831:52505;-1,118340498;-1,599896981;1,083855174;-1,496291537;-0,026326116;-0,762350253;-0,695677211;1;1;0;0;1;0;1;0;0;0;0;0;0
NC_001317:288241;-1,484248647;-1,31262226;-0,343050422;-1,11787275;-1,080000237;-1,311775361;-1,336854365;1;1;0;0;1;0;0;0;1;1;0;0;0
NC_011976:301168;0,853025186;0,861614482;-0,226807371;-1,11787275;1,451422935;0,864489594;0,714912526;0;1;0;0;1;0;1;0;1;0;0;0;0
NC_001895:42360;-0,979352141;1,223659357;1,127094627;-1,11787275;0,515397882;0,482035566;0,843147957;1;1;0;1;0;0;0;1;1;0;0;0;0
AY543070:271714;0,54384693;-0,999768261;0,75766688;1,152639976;0,103935799;0,724594905;0,586677095;1;1;1;0;1;0;0;0;0;1;0;0;0
EU438902:292642;0,24601472;1,802143973;0,120519443;0,017383613;-0,168166868;0,871258692;0,843147957;1;0;0;0;1;0;1;0;0;0;0;0;0
NC_004831:P8;-0,239026307;-0,248131688;1,072793613;-0,361035175;1,797964848;0,721210356;0,330206234;0;1;1;1;0;0;1;0;0;0;0;0;1
NC_003298:55766;-0,61060748;-0,917127574;-1,026437452;0,017383613;-0,085667654;-0,845835793;-0,823912642;1;1;0;0;1;0;1;0;0;1;0;0;0
NC_000866:64942;0,101353357;-0,383898498;0,095110547;-1,874710325;-0,795607347;1,019050661;1,099618818;1;1;0;1;0;0;0;1;0;1;0;0;0
NC_000929:30173;0,402022062;0,442508199;1,02882249;1,152639976;0,578668101;-0,215181511;-0,182735489;1;1;1;0;1;0;0;1;1;1;0;0;0
AY543070:279087;-0,982188635;0,861614482;2,084130498;-0,361035175;-0,20977853;1,444375642;1,356089679;1;1;1;1;0;0;0;0;0;1;0;0;0
NC_000866:Phoc.2;1,28984577;2,662000457;-0,165727583;-0,361035175;0,63626064;2,324358361;1,997266833;1;0;1;1;0;0;0;1;0;1;0;0;1
EU236438:264654;-0,613443974;-2,215766767;-1,573850274;-1,11787275;0,545378943;-1,700998487;-1,721560657;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_000866:70126;0,424714019;0,566469228;-0,092746959;0,017383613;0,340581769;0,161631602;0,201970803;1;1;0;0;0;0;0;1;0;1;0;0;0
KU574722:159977;0,861534603;1,711632754;-0,425890324;1,152639976;-0,919313898;0,92766784;0,971383387;1;0;1;1;0;0;0;1;0;0;1;0;0
NC_004914:120315;-0,596424989;-0,783328426;0,763882368;-1,11787275;-0,205512791;-0,624711931;-0,567441781;1;1;0;1;0;0;1;0;1;1;0;0;0
KP025626:P4;-1,314058832;0,497601974;0,286971199;0,017383613;2,791883093;-0,511893633;-0,567441781;0;1;0;1;0;0;1;0;0;0;0;0;1
NC_002166:18864;-0,224843834;-0,911224675;0,446204495;1,531058763;-0,286849932;-0,538970025;-0,43920635;1;1;1;0;1;1;0;0;1;1;0;0;0
KU574722:159658;0,725382724;0,534987051;0,38024781;1,531058763;0,064055307;1,014537929;1,099618818;1;1;1;0;0;0;0;1;0;0;1;0;0
NC_001604:A0(D);0,518318411;-1,775016379;0,928192758;-1,874710325;-0,644346549;-0,122670508;-0,310970919;1;1;0;0;1;0;1;0;0;1;0;0;1
NC_006949:293196;-2,233083982;1,036733973;0,134742109;1,152639976;-0,010710496;-0,872912185;-0,823912642;1;0;1;1;0;0;0;0;1;0;0;0;0
NC_001978:107971;-1,053101053;-1,039120924;-0,773306647;0,017383613;-0,079089553;-0,738658411;-0,695677211;1;1;0;0;0;0;0;0;1;0;0;0;0
NC_002649:2501;0,328273133;0,298870838;-0,988761233;-1,11787275;-0,612180374;0,762953126;0,714912526;1;1;0;1;0;0;1;0;0;0;0;0;0
NC_004777:A3;0,54384693;0,592048459;2,084130498;0,395802401;-0,700339061;-0,470150863;-0,182735489;1;1;1;1;0;0;1;0;0;0;0;0;1
KU574722:165470;0,489953464;0,259518129;1,02882249;0,395802401;-0,014976239;1,822316938;1,612560541;1;1;1;1;0;0;0;1;0;0;1;0;0
NC_012418:258199;0,05313288;-1,416906864;-0,908720586;0,017383613;0,051853745;-1,115471524;-0,952148073;1;1;0;1;0;0;1;0;0;0;0;0;0
NC_000866:69479;1,318210717;1,711632754;0,143926765;0,017383613;0,041900344;1,357505553;1,227854249;1;1;0;1;0;0;0;1;0;1;0;0;0
KU574722:152596;-0,525512555;-0,444895196;1,39891304;-0,361035175;0,363253034;0,911873279;0,971383387;1;1;1;1;0;0;0;1;0;0;1;0;0
NC_000866:P55.9;1,343739236;0,127686614;-0,05213534;0,017383613;-0,697495234;0,542957446;0,586677095;1;1;1;1;0;0;0;1;0;1;0;0;1
NC_028816:134565;0,753747806;0,617627737;-0,53581822;1,152639976;0,248077962;0,231578946;-0,182735489;1;1;1;1;0;0;1;0;0;0;0;0;0
NC_005856:p2PmgF;0,504136005;-0,777425527;1,39891304;0,395802401;-0,789082006;-0,092209567;0,073735373;1;1;1;0;1;0;0;1;1;1;0;0;1
NC_004914:120344;0,424714019;1,036733973;-0,689717283;-0,361035175;0,347611988;0,634340267;0,714912526;1;0;1;1;0;0;1;0;1;1;0;0;0
NC_011043:189091;-0,41772564;0,033240117;-0,752129984;-1,11787275;0,289197188;-0,663070152;-0,823912642;1;1;0;0;1;0;1;0;0;0;0;0;0
NC_000866:66794;-0,213497855;1,444034458;1,618768831;1,152639976;-0,72250369;1,319147332;1,356089679;1;1;1;0;1;0;0;1;0;1;0;0;0
NC_000866:58714;0,660143279;-0,08875325;0,200698794;1,909477551;-0,721667793;0,883668704;0,971383387;1;1;1;1;0;0;0;1;0;1;0;0;0
NC_011040:A2;0,753747806;-0,051368191;1,714039773;0,395802401;-0,202668964;0,328602682;0,201970803;1;1;1;1;0;0;1;0;0;1;0;0;1
NC_004777:194976;-1,263001861;-1,414939277;-0,696134684;0,017383613;-0,752898141;-0,773632083;-0,823912642;1;1;0;0;1;0;1;0;0;0;0;0;0
KU574722:Porf_538;1,967768738;0,450378732;2,084130498;0,395802401;-0,492374292;1,809906925;1,869031402;1;1;1;0;1;1;0;1;0;0;1;0;1
NC_000866:67330;0,810477699;0,125718957;-1,952807341;0,017383613;-0,450082099;-0,436305374;-0,43920635;1;1;0;1;0;0;0;1;0;1;0;0;0
NC_000866:P164.5;0,77927619;0,483828542;2,084130348;0,395802401;-0,780409319;0,963769695;0,971383387;1;1;0;0;0;1;0;1;0;1;0;0;1
NC_004777:phiOR;-0,360995713;1,215788731;-0,437101805;0,017383613;3,761628781;0,557623825;0,330206234;0;0;0;1;0;0;1;0;0;0;0;0;1
NC_004777:194192;-1,075793044;-0,293387291;0,924363577;0,017383613;-0,789082006;-0,045954066;-0,182735489;1;1;0;0;1;1;1;0;0;0;0;0;0
NC_003298:53147;-0,108547451;0,159168767;0,82362374;0,395802401;-0,845229658;0,366960903;0,458441665;1;1;1;0;0;1;1;0;0;1;0;0;0
NC_003525:115218;-0,826181277;0,147362945;0,446204495;0,774221188;-0,276275817;0,283475363;0,458441665;1;1;1;0;0;0;1;0;1;1;0;0;0
NC_011976:297761;-1,098485035;-1,253593171;-0,656738897;1,909477551;-0,204350732;-1,323057191;-1,208618934;1;1;1;0;1;0;1;0;1;0;0;0;0
NC_002371:44636;0,155246823;-0,505891871;-0,05213534;1,152639976;-0,220271634;-0,226463341;-0,182735489;1;1;1;0;1;0;1;0;1;1;0;0;0
NC_001895:40517;-0,726903869;0,100139703;-0,371691528;0,017383613;-0,338954716;-1,487771905;-1,336854365;1;1;0;0;1;0;0;1;1;0;0;0;0
NC_004777:195820;-1,274347873;-1,87930117;-0,653330748;-1,11787275;1,063531867;-1,177521588;-1,336854365;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_019401:201571;1,967768738;1,394843582;0,75766688;0,395802401;-0,595117382;1,744472313;1,740795971;1;1;1;1;0;0;0;1;0;0;0;1;0
NC_000866:P22;1,403305692;2,662000457;-0,330619383;0,017383613;-0,286849932;1,162329899;1,227854249;1;0;1;0;1;0;0;1;0;1;0;0;1
NC_019401:203339;0,861534603;0,615660104;-1,073252005;0,017383613;0,538148527;1,032588857;1,099618818;1;1;0;1;0;0;0;1;0;0;0;1;0
NC_001604:76539;-1,013390111;0,086366271;-1,616776006;0,017383613;0,510642432;-0,280616124;-0,310970919;0;0;1;0;1;0;1;0;0;1;0;0;0
NC_010326:256657;-0,448927115;-0,885645444;-1,888144113;-1,874710325;0,316696933;-1,979659682;-2,106266949;0;1;0;0;1;0;1;0;0;0;0;0;0
NC_000902:79565;-1,436028238;-1,052894402;-0,715367105;-0,361035175;-0,456307796;-1,681819377;-1,849796087;1;1;1;0;0;0;1;0;1;1;0;0;0
NC_000924:16219;-0,017779554;-0,216649528;-0,692191223;0,017383613;-0,527110803;-0,651788322;-0,43920635;1;1;0;0;1;1;1;0;1;1;0;0;0
NC_000924:15118;-0,786470313;-0,019886025;-0,49917553;-0,739453962;-0,290827668;-1,10644606;-1,080383503;1;1;1;1;0;0;1;0;1;1;0;0;0
EU056923:267149;-0,908439707;-0,618047054;1,050808052;0,774221188;-0,545926394;-0,805221206;-0,695677211;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_003525:115138;0,135391361;1,475516588;-1,273514323;0,017383613;0,855235477;-0,509637267;-0,43920635;1;0;0;1;0;0;1;0;1;1;0;0;0
NC_009935:239086;-1,214781418;-1,007638793;-0,752129984;-1,11787275;-0,067385885;-1,667152998;-1,593325226;1;1;0;0;0;0;1;0;0;0;0;0;0
AY543070:PH22;1,539457571;0,62549827;2,084130498;0,017383613;-0,249592134;0,791157701;0,843147957;1;1;1;1;0;0;0;0;0;1;0;0;1
KU574722:151835;0,541010503;1,353523239;0,046799775;1,152639976;-0,331717916;1,605705807;1,612560541;1;1;1;0;1;0;0;1;0;0;1;0;0
NC_001978:cp1;-0,159604422;-0,917127574;-1,286518368;0,017383613;0,025778649;-1,227161638;-1,336854365;1;1;0;0;1;0;0;0;1;0;0;0;1
NC_000866:PdsbA;1,967768738;1,711632754;0,607432122;0,395802401;-0,689480844;1,802009645;1,740795971;1;1;1;0;0;0;0;1;0;1;0;0;1
NC_001271:122202;0,54384693;-1,180790698;0,51216118;1,531058763;0,281960422;-1,174137039;-1,080383503;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_001317:PE;1,343739236;0,318547217;0,096806184;0,395802401;0,491225358;0,724594905;0,843147957;1;1;0;1;0;0;0;0;1;1;0;0;1
NC_000924:11836;-1,149541973;-1,87339813;0,82362374;-0,739453962;0,154593203;-0,513021816;-0,310970919;1;1;1;0;1;0;1;0;1;1;0;0;0
NC_028870:140330;-0,948150666;0,304773738;-0,544835063;-1,496291537;-0,133430357;-0,963166823;-1,080383503;1;0;0;0;1;0;1;0;0;0;0;0;0
NC_002649:A1a;1,224606325;-0,293387291;1,714039773;0,395802401;-0,805002856;1,820060572;1,740795971;1;1;1;0;1;0;1;0;0;0;0;0;1
NC_004831:P6;0,402022062;-0,224520066;-1,150188919;-1,874710325;1,83635647;0,299269924;0,201970803;0;1;0;1;0;0;1;0;0;0;0;0;1
NC_028816:P2;-0,321284753;-0,377995599;-0,814302263;1,531058763;4,502446294;-1,047780546;-1,080383503;0;1;1;0;0;0;1;0;0;0;0;0;1
NC_011976:298116;0,160919813;-1,135535089;-0,147406194;-0,361035175;-0,546336011;-0,158772363;-0,310970919;1;1;1;0;0;0;1;0;1;0;0;0;0
NC_000866:p65.6;0,753747806;1,408616967;1,826336935;0,395802401;-0,870437535;1,020178844;0,971383387;1;1;0;0;0;1;0;1;0;1;0;0;1
AY543070:275513;1,224606325;1,209885878;1,054472225;0,774221188;-0,755792848;0,976179708;0,843147957;1;1;1;0;1;0;0;0;0;1;0;0;0
EU056923:P3;-0,026289038;-0,043497646;-0,715367105;1,152639976;4,345208161;-0,802964841;-1,080383503;0;1;1;0;0;0;1;0;0;0;0;0;1
NC_013649:126872;-1,308385843;-1,003703527;-0,392911895;1,531058763;0,009857747;-1,393004535;-1,465089795;1;1;1;0;1;0;1;0;0;0;0;0;0
NC_001317:288074;0,135391361;0,338223548;-2,298329072;0,017383613;0,415117018;-1,250853481;-1,080383503;0;0;1;0;1;0;0;0;1;1;0;0;0
